text,createTime
nanti pasti salah lagi ck ck😭😭,1765023608
may goat gibrann,1765023266
sensus kah??,1765023180
Tuhan berkati selalu❤️,1765022860
2026 fix ganti rakyat,1765022725
aaaaa sehat² pak wapress🥺❤️,1765021927
bisa aje lu tong,1765021855
"padahal enakan masuk parit, kalo nulis lama",1765021534
ya emang kerjaan dia coy,1765021467
swhat2 mas Wapres,1765021198
"Udah di tahap muak dengan pemberitaan tingkah laku pemerintah menyikapi korban Di Sumatra ini. Kalian sudah ambil semua rotinya lalu datang membawa remahan, buat apa? 😑",1765020440
ngga salah kamii memelih kalian wapreskuuu ditunggu untuk saudaraku yang ada disana semuaaa semangatttt🔥🔥,1765020157
"halah banyak bgt yg muji, padahal yg jadi penyebab bencana jg karna lahan sawit dan tambang kroninya dia jg. jg kenapa masyarakat jd banyak yg terdampak karena bmkg di efisiensi, apbn di fokusin ke Program yg ga urgent kayak mbg. coba sekali kali liat dari perspektif lain, jgn cuman karna ada media yg ngerekam sampe bikin mata lu pada buta semua",1765020075
"betul bare minimum lah, kalo pejabat laen gaada yg begini, ya berarti mereka di bawah bare minimum, kalo satu angkatan nilainya ga nyampe kkm, cuma ada satu orang yg setara kkm, ga berarti kkmnya turun kocak",1765018957
sehat selalu pa gibran wapres terbaik,1765018877
performative final bosssss,1765018514
ganteng bgt itu yg lagi nyatet🙄,1765018318
awas ilang bukunya mas gib,1765018298
iya iya dah lanjutin bang @gibran_rakabuming,1765018213
"ehem, keknya medsos lebih condong shot ke mas gib nih. apa yg terjadi yaa kedepannyaa",1765018189
"kmren liat bu risma sama KDM dateng ke lokasi bencana, semoga pak anis segera menuju ke lokasi. saya yakin warga bisa terhibur dan senang dengan kedatangan pak anis.",1765017788
"rakyat oh rakyat.. wapres aktif salah, wapres g aktif lebih salah lagi, kalian tuh maunya apa sih",1765017760
mulut orang2 pada jahat banget ya dilihat2 komentar nya.,1765017709
serba salah anjir,1765017706
🔥🔥🔥 siap catat,1765017695
"dia bahkan harusny bsa punya notulen, tpi dia lakuin sndri, dia gk mau satu keluhan pun keselipb🥹",1765017345
kasihlah duit segepok buat setiap korban pak wapres.. ✌✌✌🤗🤗🤗,1765017102
Ku doakan jdi president pak bangun lah giant wall seperti japan,1765016646
gilaa banyak bgt buzzer gibran,1765022942
kok GK bawa rompi anti peluru🗿🙏,1765019589
Buat yang ngeritik. Kalian sudah berbuat apa?,1765015840
mas gibran😂,1765015405
"buku panduan menjawab, kalo ngga nyontel ya gitulah",1765015302
"perhatikan bazer bekerja di setiap postingan keluarga Mulyono, muakkk asli muakkkk",1765015188
fungsinya sekretaris pribadi apa😅,1765015191
Males debat seolah” apa yg dilakukan beliau slalu salah iiiii.,1765015093
"pecel ayam 2, kulit goreng 1, kol goreng 1, es jeruk 1, es teh 1, nasi uduk 1, nasi biasa 1",1765015044
👍👍👍👍👍👍👍👍,1765014967
"apapun yg dilakukan mas wapres @Gibran Rakabuming, sll salah. lihatlah bgmn dia berusaha dan membaur merasakan derita rakyat nya",1765014787
gibran... gibran aja2 ad kelakuan luu...,1765014714
sehat sehat mas Gibran 🥰,1765014664
kaya bang Madit kemana2 bawa buku buat dicatet😂,1765014644
semangat pak wapres,1765014235
"Jika Analisa Kuat, Maka Catatan itu Tidak Perlu! Kebutuhan Pengungsi Banjir Sebegitu Mudahnya apalahi Kapasitas Orang Nomor 2 di Republik.",1765014040
"Krn cara mencalonkan jd wapres yg salah jd banyak org yg gk suka sedangkan yg bener menjalankan proses menjadi wapres tp kinerjanya gk bagus ,jujur qw suka sm pak gibran meski itu anak dr pak jow",1765013852
asal nyambubg aja 😅,1765013366
buset rame amat buzzer,1765013106
emg kalo dah benci kita berbuat baik aja salah ya?,1765013087
"sudahlah wahai warga Indonesia, kalian maunya apa sih. Ini udh dtng masih kalian hujat",1765012778
"terimakasih pak atas bantuannya,dan buat org2 yg telah membantu terimakasih banyak juga,dan buat org2 yg terdampak bencana semoga dengan bantuan ini bisa meringankan beban kalian,,,, semangat dan sehat selalu kalian semua💪 🤲",1765012752
"mngknya kadang heran sm nitizen dia ni salah apa ko msh aj ada yg olok2 bliau?
kl cm pembawaan nya yg planga plongok ya mngkin emng kseharian bliiau tuh bgtu ada nya..
yg pnting kan bs kerja dr pd anggota DPR g pd jlas pencitraan smua",1765012657
sipaling digital,1765012385
"Dicatet....😂😂😂😂
duhhh ampun gusti.",1765012249
Trus gmna hrus nya?? Kalau gk bantu mending diam,1765012080
pak bobby gk disambut iparnya??😁,1765011981
dia bukanya lg nyindir ya ? sampe wapres hrus turun ? apalagi yg banda aceh malah umroh ya bupati nya 😂 wkwk apa gmn sih,1765011543
yg wapres ajah kgk pake rompi lah yg anggota DPR pake rompi🤭🤭,1765010838
"oh karena dia datang, evakuasi di hentikn",1765010815
baru kali ini dah dari jaman Soekarno sampe prabowo yang wapres nya yang kelihatan cuma pak Gibran malah lebih kelihatan kerja dari pada presidennya,1765010678
rompi anti roket nya ko ga di pake,1765010475
pak wapres sehat selalu trs bantu Sumatra GK usah dengerin yg hujat sana sini..maju trs,1765061212
rata2 yg ngehujat PP nya anime,1765009922
wakil presiden siapa itu,1765009842
@😊,1765010072
"harus nya si Anis yg di sana,, semangat abah",1765009579
"bawahan kemana pak Gibran Mentri""nya kemana pak Gibran?",1765009480
serba salah idup di indonesia😏,1765009231
masyaalllah sehat selalu gibranku🥰,1765009181
respeck,1765009150
turunkan harga vnd pak🗿,1765008860
halah,1765008792
"ketikan d sosmed yg negatif"" itu menggambarkan watak seseorang ...
lgian knpa sih hrus hujat bully sna sini .. dpatnya apa ..
kenal dekatpun juga tidak",1765008649
sederhana skali wapres yg satu ini,1765008627
sehat2 pak wapres,1765008574
😁😁,1765008562
emng udah tugas dia,1765008549
nangis liat anak anak e 😭😭,1765008551
ini kerja ya netijen bukan main😁,1765008502
sebaik ini masih dihujat sama orang-orang yg tiduran sambil ngetik komentar jahat 😭😭😭,1765008500
lebih better dari pejabat pejabat lainnya 🙏,1765008331
salfok sepatunya kyknya pake produk lokal ya yg merk kanky😍,1765008202
mas gibran gapake rompi anti peluru kek sebelah? 😹,1765008110
"Smua komen pd ngomong bare minimum bare minimum, ya mnurut lu lu pada bare minimum krna lu pda ga kena bencana masih jalanin rutinitas sperti biasa. Mereka yg kena bencana di perhatiin gini sm wapres smpe anak2 dikasih mainan tuh udh pasti berterimakasih dan apresiasi bngt. Belajar bersyukur sekecil apapun hal tsb plis, klo pny penyakit hati ke psikolog jgn main tiktok",1765007932
2026 ganti rakyat 😹,1765007875
bapak gibran lebih tau lebih memahami kesedihan rakyatnya krn beliau dr rakyat biasa jg.. rakyat kecil.,1765007877
semangat pakkk,1765007551
menetes bola mataku😭😭,1765007397
"beliau selalu bilang, ""atas perintah pak presiden"", mereka tu saling menghargai banget, kompak🥺",1765007353
❤️,1765007330
"setiap baca komenan netizen tentang presiden dan wapres lama lama enek juga. Mereka gerak dikit aja dihujat. berbuat baik dihujat, apalagi berbuat kesalahan makin dihujat. Terus mereka harus gimanaaaaaa???",1765007298
"dia tuh kerja keras bgt buat kita,cuman g pernah keliatan aja,kasian pak wapres",1765007150
"coba dibalik... kalau kalian dah kerja keras bantuin atasan....
trus habis itu bilang makasih aja enggak, trus malah bilang ""lah itu kan tanggungjawabnya, sudah digaji juga""
trus nanti ada yang komen, makanya kerja sewajarnya ajar, ga perlu full effort.
ganti aja wording ""kalian"" jadi ""pemerintah""
ya saling memanusiakan aja lah ya 1 sama lain. kalau bagus walau bare minimum, tetap puji bagus. kalau kiranya bisa kasih kritik dan saran, ungkapkanlah dengan sopan. 🙏🙏",1765006767
Verrel : Lah kok ga pake rompi sihh,1765006731
Lek oleh meso a lek 😩😭,1765006442
ujung2nya suruh belajar AI sm coding wk,1765006408
"bisa gk sih gk usah ngehujat .masing² pejabat itu punya caranya sendiri untuk ngurus warga nya .bgtu juga cawapres dia punya caranya sendiri .gk dibantu dihujat dibantu bilang pencitraan aneh emang klu liat ketikan netizen skrg,semuanya jadi serba salah dimata mereka yg ngehujat cawapres tpi mereka gk ikut ngebantu padahal",1765006033
Sehat2 pak gibran😇,1765005629
mendingan bw chtn g sih drpd rompi😅😅😅,1765005619
"bgus, sekretaris ny bantuin nyatet napah",1765005328
ya allah berikanlah ketabahan buat smua saudar2 di Aceh dan Sumatera 😭🤲,1765005321
sehat2 pak gibran semoga selalu dalam lindungan allah swt aminn,1765005094
"ayo sernga gw fefek, gibran the best langsung ke lapangb mau bare minimum gak penting yang oenting kerja nyata",1765005079
ganti rakyat aja elah giliran pejabat turun tangan malah di katain bare minimum tolol,1765004969
"akhirnyaa, bangga banget lihat wapres yg kayak giniii",1765004547
fungsi staf dibelakang apa?,1765004186
di doain yang baik aja weh please 😔,1765003795
menebus salah ngomong asamsulfat tapi balasannya langsung ksh anak2 mainana krna biar gk trauma,1765008257
Kali ini gua salut sama beliau karena ga pake akting bawa karung beras dan pakai rompi,1765003443
"penglihatan gw wapres bener, presidenya bener. ya g ga bener pejabat dan dpr",1765003230
sabar ya pak wapress diem salah turun ke lapangan juga salah...begitulaahh hidupp...,1765003183
semangat wakik presiden [lovely],1765002285
"bagus nih, profesional bawa buku kecil buat nyatet joss pak wapres",1765002126
"Iya ini emang udah tugas wapres guys, tugas rakyatnya hanya mencari kesalahan.",1765001795
"rolll.....
action 🎬📽
🤭",1765001780
💜💜💜,1765001695
SEKELAS WAPRES AJA G PERLU TUH ROMPI ANTI PELURU ATAU PELAMPUNG ATAU APALAH ITU,1765001624
"nah menteri"" dpr contoh ni pak wakill.. catet biar ga lupa",1765001580
emang harusnya gitu,1765001085
"BARE MINIMUM? COBA SEBUTIN KE GW SIAPA YANG UDAH KAYA GINI? LU BOLEH BENCI,GASUKA BAHKAN GA SETUJU KALO DIA JADI WAPRES.TAPI SEMUA HUJATAN LU SEMUA MAKIAN LU GA AKAN BERDAMPAK APA APA UNTUK DIA DAN NYATANYA DIA TETAP TURUN KELAPANGAN BUAT PEDULI DAN MEMBANTU RAKYATNYA,NYATANYA PERIODE YANG KURANG DARI DUA TAHUN INI MEREKA UDAH MEMBERIKAN BANYAK KINERJA POSITIF.BELUM TENTU PILIHAN MU,IDOLAMU, BAHKAN PANUTAN MU SEKALIPUN BISA KAYA BELIAU KETIKA MENJABAT JADI MULAI TERIMA KENYATAAN",1765000874
anis udah bantu apa?? kesana aja nggk,1765000458
"GANTI RAKYATTTTTTTTTTT !!!!! gila heran bnget banyak yg hujat, kalean maunya apa.. pemerintah sudah bantu dihujat abis2an .. astagfirullah",1764999872
wakil presiden yang paling ihklas untuk rakyatnya 🥹,1764999861
gak pake hp aja pak?,1764999581
"yg komen nyinyir.. coba deh contohin gmna seharusnya pres atau wapres bekerja.. pusing bgt, byk org pinter. ya pinter ngomong si tepatnya wkwkwk",1765002553
aku milih prabowo karrna ada gibrannya...,1765015448
pulang dari lokasi bukunya basah karna dari tempat banjir,1764999214
"kerja di hujat gak kerja di hujat , dia kelapangan gak pakek rompi anti peluru aja udah bagus",1764999196
Hooh hooh hooh,1764998824
ya allah lindungi lah mereka semua,1764998566
😊😊😊,1764998521
mereka menghujat karena mereka tidak kena dampak padahal satu potong roti sangat berarti bagi mereka yang terkena bencana,1764998481
mau di bilang cari muka tpi effort bgt..sampe bawa buku catatan...bravo Gibran,1764998491
kenapa gk pake masker... yg lain aja malah pakek anti gores🤔🤔🤔,1764998296
"serba salah ya, udah ikut turun kelokasi langsung ky gini aja komennya masih nyudutin beliau. Kritik yg sifatnya membangun itu bagus, silahkan. tapi plisss disituasi ky gini jangan pecah belah dulu. lekas sembuh dan sehat indonesiaku",1764998269
"lagi mencatat yg emang bener2 yg dbutuhkan primer dulu agar cepat tersalurkan kaya obat2an,juga penting",1764998229
"@naa★ ues ganteng, jos tenan",1764998067
itu yg baju putih lebih sibuk kek nya😂,1764997781
Sudah menjadi tugasnya 🙏🏻 jangan lupakan karna pemerintah tidak tegas terhadap penebangan ilegal inilah menyebabkan bencana ini terjadi 😭,1764997720
rotasi menhut nya,1764997719
MENDING FERRI IRWANDI JELAS DARI PADA INI,1764997715
Gibran dari dulu KLO kunjungan kemana aja pasti bawa buku saku dan pulpen untuk catet supaya ingat dan bisa evaluasi,1764997693
i love u bapakk❤,1764997597
@Una,1764997398
"wapresnya cek lokasi gamake vest anti peluru ataupun tactical vest,DPR nya make tactical vest 😂🙏",1764997302
Lg ninjau hasil karya ide bapaknya 10 th alumni fakultas Kehutanan UGM katanya 😳,1764996978
"suka heran sama manusia yg suka hujat sana sini, kaya udah bener aja jadi manusia",1764996936
Pemain baik sama rakyat salah jahat sama rakyat lebih salah emang udah benar harus ganti rakyat,1764996860
pa ma'ruf dulu gini gak sih,1764996822
orang kalo hatinya udah dipenuhi kebencian mau tuh orang kerja sebagus apapun tetap aja di hujat😭,1764996829
Sehat-sehat pak,1764996765
"nice try, sekali aja.",1764996735
"okay di catat ya ibu"" pelan""",1764996134
Objektif aja klw baik komen baik. Jangan Gara2 kebencian yang benar baik itu salah,1764996108
tinggal ganti rakyat lagi,1764996035
sehat selalu pak Gibran 🥰,1764999741
wapres ja GK pke rompi 🥰,1764999474
intinya minta di bantu makan minum .dll gak usah di catat🤣,1765063388
bagus sih pencitraannya kek bapak nya lanjutkan,1764999318
"parah sih pejabat lainya sampe wapres yg turun tangan langsung ngedata,pejabat yg di bawah wapres emang gak malu apa y. harusnya kan itu tugas mereka bukan tugas wapres.",1764999224
🗿🗿🗿,1764995700
"kalau emang mau bantu rakyat, lansung aja ke rakyat nya pak Gibran,nnti cuma dapat di data aja,pas cair ngak smpai lagi ke tangan mereka.mereka hnya di jadikan senjata aja buat penjabat itu.",1764995696
luhut panjaitan 😏pak gibran keluhannya dan setiap perusahaan yg menebang tnp ditanam kembali,1764995671
Ah biar jadi saingan Prabowo aja ini mah di 2029,1764995597
"buang semua politik.....ntah bendera mana yg berkibarrr...tetap kita bantu sesama manusiiiiaa....mas Gibran sehat"".....dan trimaksih",1764995588
iya pak dicatet karna otak mudah lupa apalagi dengan berbagai urusan,1764995728
Sehat selalu mas wapres,1764995447
Capres 2029 untuk indonesia mas gibran 🔥🔥,1764995273
YA ALLAH LINDUNGILAH PAK PRESIDEN & WAPRES KAMI DARI ORANG2 YANG BERNIAT JAHAT🤲🏻🤲🏻😭😭,1764995397
Kalo bukunya ilang gimana?,1764995015
"ya Allah,,mas gibran sampek kucel,,lusuh wajahnya lelah,,capek,,sedih,,campur aduk terlihat di wajahnya,ikut meraskan sedihnya rakyatnya😭😭😭sehat2 ya mas🥰🥰",1764994977
"kadang suka lucu sama natizen maha benar, yg turun ke lapangan di hujat, ngk turun lapangan di hujat juga, maunya apa natizen yg wahai benar 😑😑😑😑",1764994985
sehat² buat mas wapres,1764994963
"minimal kalo gak bisa bantu, jgn hujat orang2 yg dateng ke lapangan langsung.",1764994917
"Semangat Pak Wapres, semoga yg hujat Bapak sehat selalu ya, dan Bapak makin sabar dan makin bersinar 🌷",1764994894
aku melihat bapak Jokowi di dlm diri nya 😌😌😌,1764994901
ya Allah mas gibran memang orang yg baik sayasampek nangis ngelihat ini di hp wong mas gibran baek kayak gini banyak yg gak suka lihat ini siapa yg datang ke posko mas gibrankan semoga keluarga mas gibran pak jokowi selalu dlm lindungan AllahSWT Aamiin3,1764994875
itu namanya buku pintar,1764994795
😂😂😂😂😂😂😂😂,1764995087
untuk apa mas 🤣🤣,1764994528
loh ga pikul beras pak??😂,1764994256
tutor ikut komen buzzer dong,1764994237
kemana asistennya,1764994151
"gini loh, bukan pake rompi, dinegara sendiri pake rompi",1764994097
farmingnya lebih bagus sih daripada kader PAN,1764994093
"pak wapres aja gak gitu amat pake rompi anti peluru , biar apa coba rel verel",1764994080
coba bilang 19 juta lokermya mnaa,1764994245
aneh bgt masa ga pake rompi 😂,1764993918
ga tega rasanya niat baik malah di hujat oleh orang2.😌,1764998076
nangis 🥺,1764993833
"kalo kalian kira ini luar biasa, kalian benar. karena diantara semua pejabat, termasuk menteri kehutanan dan PAK PRESIDEN, wapres gibran setidaknya terlihat kerja dan mendengar. dua hal yang seharusnya pekerjaan pokok pejabat
diantara semua pejabat korup dan asbun, wapres dtng dngan sedikit angin segar
apa saya pendukung jokowi atau pak wapres? tidak. waktu pemilihan saya bahkan tidak memilih beliau
apa saya merasa senang dengan kebaikan beliau? ya. saya senang",1764993731
"Sehat-sehat mas Gibran, kami tau bahwa mas Gibran dan pak Prabowo bener-bener tulus kerja untuk rakyat indonesia 🥹",1764993718
Innalillahi Wainna Ilaihi Rojiun,1764993688
"sumpah ya setiap ada konten begini gua bingung sama warga Indonesia, sebernya tuh maunya mrk gimana sih?kaya serba salah dh",1764993681
"buset wapres dulu keluar hanya di lebaran idul Fitri doang ini keluar Mulu istirahat kek pak, orang"" apa yg kebaikan kamu lakukan bakal di hujat",1764993672
wapres yg dulu2 ada yg kek gini kah..melekkkkkkkk,1764993633
Sehat selalu buat Pak gibran dan selalu dimudahkan segala urusannya🤲🤲🤲🌷,1764993579
bawa catetan tuh di baca lagi ya,1764993546
"bgini salah, bgtu slh. dia udh turun ke lapangan, tetep salah jg? nnti ga turun2 ke lapangan lebih salah, ingat loo gaa smua org krja nya ga beress. klian klo krja tp bnyk di komplain org atau atasan jg kesel kann, yg hujat ni kek dh bnr2 nya aj kek tau2 ny aj krja sbgai wapres tu gimn. gosa trlalu bnyk nuntut ini itu, dunia aj lo iniii",1764993511
"rata rata yg komen mau disini or di X hati nya pada jelek berburuk sangka menuduh nol empath , biarin ajalah kalo dia emmg dipuji toh dia juga melakukan tugas nya kalo bagus yah dipuji kalo engga yah jangan dihate keterlaluan juga sama - sama manusia dan baru juga hidup didunia, ini emng bukan bare minimum dan emng kewajiban rata² org pemerintahan tapi rata rata yang kuliat beberapa org² pemerintah belum tentu bisa atau sekedar mencatat melakukan hal seperti ini jadi biarin aja dlu dia melakukan kewajiban dia dgn tenang selagi emang niatnya membantu tanpa kalian kasih embel² apapun",1764993504
SEHAT SELALU PAK GIBRAN KAMI INGIN MELIHAT ANDA MEMBANGUN INDONESIA INI MENJADI LEBIH MAJU,1764993475
Mas Gibran : Noted Pak/Bu 🙏🏻,1764993459
"""bare minumum"" kalian udah bantu ga? apa cuman support di sosmed",1764993424
"Setiap tindakan positif yg dilakukan oleh presiden dan wakil.presiden maupun pejabat lainnya, harus kita dukung, jgn sangkut pautkan dgn kampanye dll. Pemilu masih lama, rakyat sudah pintar, mana yg pro rakyat mana yang bukan...
kita sbg masyarakat Indoensia harus mensuport penuh tindakan positif yg dilakukan oleh pemerintah..",1764993424
👍👍👍👍👍👍,1764993392
"Ini yg masih nanya kenapa wapres masih d hujat, dari caranya dia jadi wapres aja udh salah, selain ngerubah bnyak aturan dilabrak. Jadi minimal buktiin dia beneran layak duduki jabatan itu, dan ini masih ""cuman"" catet blm ada aksi dri yg dicatat ya wajar aja masih dipertanyakan. Gak Usah Lebay, titik. Buzzer2 mikirlah dikit jgn cma muji doang, lg bencana masih aja ngejilat😏",1764993382
Ya..seenggaknya gak diem aja,1764993302
Mas wapres pake lokal pride sepatunya keren🥰,1764993126
"klo BARE MINIMUM nya Wapres ky gini.. gua pengen tanya sama yg blg ini BARE MINIMUM nya Wapres.. BARE MINIMUM nya mentri, pejabat daerah dan perangkat negara lain nya dibawah Wapres tuh apa..?",1764993040
Rompi anti peluru nya mana pak gibran??,1764992991
ini komenan udah kya pernah jadi wapres semua🗿,1764992992
ganteng banget pak wapres,1764992963
udh di bantu kok di hujat yah aneh Konoha Konoha 😹,1764992956
@bramastaverrell,1764992905
Insyaallah akan terbuka 19 juta lapangan pekerjaan ☝️,1764993058
"i mean, gimana negara mau better ya, sedangkan warga nya aja gak bisa kalo gak melontarkan komentar menjatuhkan",1764992694
fungsi?,1764992667
"kenapa sih kebencian itu menutup mata dan menghilangkan akal sehat kalian . dari awal republik ini berdiri apakah ada wapres yg dekat dgn rakyat kecil ? selagi hal positif harus kita dukung , dan silahkan mengkritik kalo memang ada kebijakan yg salah .",1764992656
Alhamdulillah beliau tdk pakai rompi anti peluru,1764992462
Pemimpin sebaik ini knpa kalian masih hujaat sih netizen.🙈,1764992405
"yang love Pak Gibran, sini kumpul. 🥰",1764992384
"pas wapres sehat selalu yaaaa😭😭😭ikut nangis lihat ini pdhl beliau seikhlas ini turu lngsung mndengar keluhan dn kebutuhan saudara kita yg terkena musibah bnjir bandang,tp knp msh di hujat 😭😭😭",1764992321
kau tetap wapresku,1764992300
"salut sama pak gibran,semoga sehat selalu pak gibran🥰🙏",1764992287
habis itu di buang,1764992282
stop yah gyes ngehujat presiden dan wakil presiden cuman di indo rakyatnya kayak gini loh tapi salut sama presiden dan wapres tetap menjalankan tugas dengan baik sehat²yah pak,1764992215
🥺🥺🥺🥰🥰🥰,1764992056
"kerja salah gak kerja makin salah
nolong salah gak nolong makin salah",1764991835
"rompi anti peluru mana om
secara wakil partai pakai rompi ti",1764991832
Sat set gercep,1764991779
di catet ya sekali lagi di catet biar gak lupa apa saja yg di keluhkan🥰,1764991764
dia siapa?,1764991745
Semoga Allah senantiasa melindungi mas Gibran dimanapun berada,1764991723
tapi sudah tugas dia melayani masyarakat kan ngapain di banggain berlebihan,1764991681
ni gada tmn gw ni di sini? wkwkwkw,1764991654
"saya ditempat kerjaan ketika pemimpin ataupun wakil pemimpin datang, ataupun hanya menjenguk itu sudah menjadi semangat bagi saya, begitu juga dengan presiden maupun wapres, sudah datang njenguk menanyakan blablabla itu sudah ckup membuat senang, bhkan bahagia, setidaknya ada rasa empati🙏",1764991583
catet pake ai pak,1764991564
"orang² pada gengsi amat buat apresiasi, dikata bare minimum lah. iya emg, tapi apa salahnya kalo kita mengapresiasi gitu🤭",1764991526
"dia punya anak buah banyak, kerahin buat cek kebutuhan setiap tempat, analisa kebutuhan seluruhnya, ambil keputusan
kalo datengin satu-satu lama juga penanganannya 😮‍💨",1764991484
🥰🥰🥰🥰🥰🥰🥰🥰🥰,1764991391
"sedangkan seorang artis yg anak mami sampe pake rompi anti peluru,[pride]",1764991343
HAHAHA,1764991274
sehat selalu pak🥰🙏,1764991257
"bantu salah, ga bantu salah, terserah lah gimana maunya netizen",1764991160
wkwk kek beneran dicatat aja,1764991135
sepatu nya brand lokal ga si itu 🥹,1764991029
pak wapres.. jd lebih baik ya,1764990942
"yg suka ngehate kalo GK bisa kaya gini jngn ngehate, ini baru yang namanya pemerintah turun dan ada untuk rakyatnya,, sehat sehat pak presiden dan pak wapres kita semua",1764990937
mas gibran ko gak pake rompi 😭,1764990818
mendingan ini dari pada maruf amin,1764990692
Walaupun ini sudah tugas mereka tapi sebagian besar seperti mereka ga akan bisa seperti ini mendengar dan mencatat keluhan masyarakat ini salah satu perhatian lebih ke masyarakat Terimakasih pak wapres mau merespon masyarakat,1764990685
gw jga sering kek mas gibran .. kmana2 always bawa note kecil gitu.. Trus ctt biar gk lupa 😅 manusia guys masih muda jga pasti adaaaa aja yg trlupa 😅,1764990676
Revolusi rakyat 😭🤣,1764990682
kalo bener gua apresiasi bg,1764990666
"sekarang kita sudah tau yang mana harus diganti, inisial masyarakat Indonesia yang selalu menghujat wapres yang baik hati terhadap masyarakat nya",1764990649
INI BARU ADA WAPRES KERJA NYATA REAL CALON PRESIDEN 2029 SAMOSIR SIAP MEMENANGKAN GIBRAN,1764990624
jadi keinget waktu pramuka saya,1764990607
semangat wapres,1764990725
"pak gibran ganteng banget🥰😁Oh iya, ada yg mau jadi Admin Somethinc, Scarlett, MS Glow, Warda gak? Kerja bisa dari rumah✨",1764990488
Emang ya jadi manusia itu serba salah. Ya soalnya manusia juga lihatnya SALAHNYA aja. (Bukan buzzer)🙏🏻,1764990472
pejabat sekarang penuh drama dan pencitraan tapi nol kebijakan yang berarti,1764990455
kok gak pake rompi,1764990414
"Nunggu komentar ""Abah nyumbang 300T diam-diam"" 😭",1764990326
"sudah berupaya berbuat baik masih saja dihujat, coba kalian yg menghujat hujat sudah berbuat apa ?",1764990285
ternyata saya gak salah pilihhh 😍😍😍😍,1764990268
emang tugasnya jir,1764990263
"disini lagi sibuk ngedengerin keluhan masyarakat, disebelah lagi sibuk flexing rompi anti peluru",1764990386
"sama seperti saya, apa yang saya lihat saya catat, tapi sayang soal saya pelupa..!",1764990194
buat anak2 beliin juga buku gambar dan pensil mewarnai pak selain mainan,1764990193
Yg pakai rompi takut ke colek wrg kena banjir mgk... 😂😂,1764990169
gini ajaaa masih ada yg ngehujatttt 😩,1764990146
omg pak sehat2 selalu ya😇,1764990130
Jokowi part II ingat ya 2029 jgn d coblos,1764990132
mas ga pake rompi ?,1764990070
"mental wapres ny bukan kaleng""",1764990059
mending ini daripada EL Tunjuk,1764990051
"intinya gak perlu denger keluhan netizen disosmed apalagi di x
keluhan di lokasi langsung dan langsung turun ke lokasi lebih bagus",1764989966
"Gampang banget kyanya jd wapres, tinggal catet aja. Pengen dong, gw juga masih muda koq masih semangat kerja",1764990183
"miris sama yg menghujat, jika kalian tidak bisa membantu setidaknya tinggalkan koment yg baik untuk yg terdampak bencana alam",1764989948
Memang jdi manusia itu serba salah mending jdi kayu gelondongan yg anyut kmeran aja dah,1764989857
pa wapres knp g pke cardigan 😢,1764989824
KERJA NYATA,1764989764
salut dia mencatat keluhan karna dia pelupa atau mungkin ingatannya lemah.,1764989732
"semangat pak 🥰💪yg Hujat gak usah di Dengar.
sehat selalu dan panjang umur Pak Wakil Presiden kuh🤲🤲🤲Aamiinn Allahumma Aamiinn🤲🤲",1764989647
tapi saya merasa dia lebih baik dari wapres sebelumny,1764989641
Alhamdulillah sudah turun gunung,1764989617
SATRIA PININGIT,1764989615
nyatet doang kang parkir juga nyatet,1764989600
Gua pilih KAng Dedi Mulyadi Saja.,1764989595
bawa papan tulis sama spidol pak,1764989576
dengerin nih woy nih penyepong nya Gibran aja gk pake rompi wee😂,1764989513
heleh2,1764989470
ini seriusan narasinya perkara bawa buku catetan doang??? itu ferry irwandi bawa bantuan segitu banyak loh,1764989351
"di indo doang rakyatnya sendiri yang ngadu domba lewat ""konten""",1764989214
"bagus tu, biar ga planga plongo pas ditanyain",1764989201
tp serius loh wakil presiden yg keliatan kerja setelah era nya pak jusuf kalla nih beliau loh...atau aq yg kudet y...semoga bencana segera berlalu..sodara2 qta d sumatera selalu dlm perlindungan Allah,1764989164
"Nih wapres udah turun ke warga, masa masih di maki 🙈",1764989158
wakil yang sering turun tangan,1764989136
mirip temen saya,1764989131
"MANUSIA TIDAK LUPUT DARI LUPA
SEMUA MANUSIA PUNYA HAL ITU",1764989105
"ganti rakyat aja yang ngehujat ini real no gimmick"" pake rompi bawa beras lah tulus loh ini orang 🥺",1764988945
"orang lagi kerja aja di hujat, udahlah setiap org yg merespon itu berbeda beda. selagi beliau melakukan hal positif gapapa. Jgn salty bgt deh untuk para pembenci",1764988936
"Semoga pemerintahan dan smua nya bisa kerja sama untuk korban dan smua bisa kembali membaik, baik kita doakan untuk smua bsa membaik dr pada menyala kan, smua sudah ketentuan tuhan,kalau ngmgin dosa dan kesalahan kita smua punya, jd focus doa yg baik2 dan bantu mereka supaya bsa bangkit dan hidup lebih baik lg 😢🥰",1764988932
"jangan di post pak,, nanti di kira pencitraan sama sebelah😁😁",1764988935
Lihat dong apa yg dicatat...,1764988876
"hebat lo beliau mau turun kelapangan mendengar dan mencatat keluhan masyarakat
insha Allah diwujudkan beliau🤲gak jijik gitu beliau
masih aja ada yang hujat, sedih banget 🥺",1764988838
Anis mana bisa,1764988832
di catet doang itu. yakin gua 😂,1764988827
nahh berarti kerjaannya benar nihh,1764988780
Udh gtu doang,1764988761
kok gk pake rompi..ntar klau ada bnjir susuan gimana🗿🗿,1764988746
semoga sehat selalu pak wapres🤲🤲🤲,1764988724
