videoWebUrl,submittedVideoUrl,input,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765119138,2025-12-07T14:52:18.000Z,sudah ada klarifikasi verrel bramasta pakai rompi guys😂😁,1,False,False,,0,6547973095918551042,chacaevangelina11,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/af4249f4a88cb2380436e2e9408d307a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bacc20c7&x-expires=1765274400&x-signature=bs9eXe5G9p%2FeFytbzEpVsUyaIOI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764930298,2025-12-05T10:24:58.000Z,TIM YG SLALU DUKUNG PRABOWO GIBRAN😌☝️☝️❤️❤️❤️,271,False,False,,6,6831004758942893058,ainurfajriyah_,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5090890165cc2febe9141d102e11a962~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=37e7af33&x-expires=1765274400&x-signature=8n%2FFBSrx71PYNum5uQK23sLfo7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764931911,2025-12-05T10:51:51.000Z,tugas pak RT,21,False,False,,19,7413420571076183041,cordo.bae,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9bedd989078e2b984398fafc0b39cc64~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b511b364&x-expires=1765274400&x-signature=5pZ2ipwkjS%2Fzfo7p%2BwgUiEOCLXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765071554,2025-12-07T01:39:14.000Z,"""it's a bare minimum"" yes. and FORCE THE SAME BARE MINIMUM ON OTHER MINISTERS",7,False,False,,0,7115641116947399682,ownsbybobbob,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6b2b57d51d3e0474bb8e0e4b33c3512b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=291256c2&x-expires=1765274400&x-signature=IjfZa96MREjS0y6xs0iltG%2BZ4wk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764926728,2025-12-05T09:25:28.000Z,bare minimum… like as he should bro,9,False,False,,0,7122001432131945498,soldernotsoldier,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a1a6915c62033a8ddbda4120f5d57d08~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=45ce0165&x-expires=1765274400&x-signature=ZbymQ2Q7Cbp%2BHsxWQuFNkc7VQjA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764930699,2025-12-05T10:31:39.000Z,"jd sbnrnya org"" pembenci ini tuh maunya siapa presiden dan wakilnya? 🙂",136,False,False,,33,7289025450110845958,miie.waaa,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/09dde10bfa791f959c5b25c0ebc5f5b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=92f2bb3e&x-expires=1765274400&x-signature=kbuoiftXQUMvaQR1LOuq7qfD6D4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764934365,2025-12-05T11:32:45.000Z,"bener kok ini bare minimum bagi petinggi negara tapi di era petinggi negara yang ga peduli sama rakyat, ini bener bener wow guys, pls jangan hujat orang yang sedang berusaha melakukan tugasnya dengan baik 🙏🏻",18,False,False,,0,7356458124343624705,yellow_aza,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/67c905f221c8419e27ff8ebfbc50f35e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bfd3901d&x-expires=1765274400&x-signature=9iIXQ0NxMLuSR%2BfX86csFQws%2FKw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764929759,2025-12-05T10:15:59.000Z,"iya bare minimum. terus kenapa pada nganggep spesial? ya nggak se spesial itu juga, tapi karena wapres sebelumnya yg menjabat 10 tahun itu nggak pernah demikian, jadilah hal bareminimum itu jadi sesuatu yg wah. sudah ya netizen, stop menghujat. have a nice day",97,False,False,,3,6821804391767884801,hellohiholababe,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b64c644b12a78eb7cddbdfc1f239e6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e73238ab&x-expires=1765274400&x-signature=06o0h9P%2FSF22xb6STAe%2BJowWSwc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764929903,2025-12-05T10:18:23.000Z,org2 yg benci pak gibran maunya di pimpin siapa sih serius nanya?😭,107,False,False,,38,6768676280390730757,melshxxbi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b2153d95458757e3e94bc6d2b6dde6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e96d88df&x-expires=1765274400&x-signature=dzzjYsiId75Wi2MCxADZyuO2WFE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765019007,2025-12-06T11:03:27.000Z,"sebenarnya ini bare minimum, cuman emang kita aja jarang liat kayak gin",3,False,False,,0,7242916975361491969,abtmylvr12,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0fb75722ae91405968830c399292fe2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=18a93fa6&x-expires=1765274400&x-signature=Q4rmbtqL50J3YJUC36Dj2muc35w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765080216,2025-12-07T04:03:36.000Z,"aku bukan pendukung dia yaa gaes,
tapi please,
ini tuu hal basic.
dia nyatet pake pulpen dan kertas, biar ingat.
kalo dia nyatet di hp, ntar d kira main hp pas masyarakat mengadu.
dia berusaha memberi secercah harapan untuk masyarakat disana.
indonesia sedang berduka, jangan saling menghujat. masalah suku, agama, politik, kesampingkan dlu. ini masalah kemanusiaan.",9,False,False,,0,6896824572226962434,angelwithoutwings01,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dbe832d14ee6c351ba1d3fa84016f3fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd7ccb5b&x-expires=1765274400&x-signature=xQL6Bc%2B7DBQa0po4ZesnYAZ%2BqfY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764939196,2025-12-05T12:53:16.000Z,2026 ganti rakyat aja,14,False,False,,0,7427948699190248453,www.andriyadi.com,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f9549a3f9b314ba5c5693e93aa762ed6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=631444ac&x-expires=1765274400&x-signature=pCvIjprYJ0yndg3MLaKDW8eoy9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764939631,2025-12-05T13:00:31.000Z,"ga ada videonya dibilang ga kerja, ada videonya dibilang pencitraan. kaya wapres sebelum kerja lebih bagus aja🫩",13,False,False,,0,6516136594998558722,lairiznnn,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0d0fcf737e90d3fa58328b1d741db30d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06546c36&x-expires=1765274400&x-signature=x%2FgJFFWpZ8KIYM7IG0HL0uCt5mA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764987656,2025-12-06T02:20:56.000Z,d bantu salah..ga d bantu katanya ga peduli. emang bnr harus ganti rakyat,10,False,False,,0,7447070184517780486,eva._hana,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/da21129e3bdd15eb094b67aef43a9eb3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7cc8e38c&x-expires=1765274400&x-signature=7MiUSrFXT%2BK8aQU6nOyEeGhR3FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764938859,2025-12-05T12:47:39.000Z,"miris bgt, di indo presiden sama wapres dihujat abis abisan",51,False,False,,4,7304939070689248262,panggilankufani,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/27913313a3f9b0dc0cc961fdc51500de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b785588&x-expires=1765274400&x-signature=nd2B4FT2BVcEmTwhzurnEU4v9PY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764952417,2025-12-05T16:33:37.000Z,kadang yg salah itu ga selalu pemerintah tau..,6,False,False,,0,7248270453315240961,yvlainn,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5af2083bc759b3c5b307fd0c8c06d65c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccb8bfef&x-expires=1765274400&x-signature=T7nepSkj4JgWS%2FBwsOZ5Vbay2YM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764927211,2025-12-05T09:33:31.000Z,"Di indonesia doang wapres di hujat padahal udah coba cari solusi mereka ngomong doang kayak udh donasi buat yang membutuhkan, kalau udah juga org yang punya harga diri pasti jaga kesopanan nya,",33,False,False,,0,6955731727495447553,svbang3,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fe2940614f38048d5de39f3dd1fd5862~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d41bcb3&x-expires=1765274400&x-signature=ut9Gxxc14R8Gsp7wS6OpPIJrY2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764932964,2025-12-05T11:09:24.000Z,"orang kerja salah, ga kerja juga salah heran gua ma",36,False,False,,1,7497265298656789511,champions2194,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c595281fc8f6773ee8caf0013b8a239b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a49e0a2a&x-expires=1765274400&x-signature=SqyusLWHwVy31P2YI4gk4fDO1vk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764947727,2025-12-05T15:15:27.000Z,"INDONESIA GA PERLU GANTI PRESIDEN&WAKILNYA, INDONESIA CUMA PERLU GANTI RAKYAT🙏😭",8,False,False,,0,6530197302543597570,hayvee_01,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c688d57c48207e2afab7e9becffcaab8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6fddde07&x-expires=1765274400&x-signature=RU%2FyD9r%2BTprFHdTaS%2Fh%2B6Z5O00A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764942892,2025-12-05T13:54:52.000Z,"yg hujat tuh udah bantu seberapa banyak sih sebenernya, tolonglah ntr kalau gk keliatan salah lagi 😭",10,False,False,,1,7099748866803106817,inihhsayaa,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d7b556fe74ead26d48f1180413b16bc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5abbdbbe&x-expires=1765274400&x-signature=zpbxuIyHspykwJ6tLOI1ui2IU2s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764933869,2025-12-05T11:24:29.000Z,Tim yang gapernah hujat beliau. Yang hujat udah bantu apa emang ?,32,False,False,,0,6864816523358503937,znf_08,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c728d1073c9546f6cf622169f1bfa476~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2fe64a85&x-expires=1765274400&x-signature=Lo8ZedC41XDSNmVCnYmjrLHQeA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764928580,2025-12-05T09:56:20.000Z,udah lah 2026 ganti warga aja,34,False,False,,0,6545006476254969857,sasaza02_,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4745e87e9c23f74d83da3cbfa47b298d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba4a0b79&x-expires=1765274400&x-signature=3uZtpo65IphQOWHPs25gEcfjk9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764937376,2025-12-05T12:22:56.000Z,"sebenernya bukan lebay gais, tapi di indonesia tuh mungkin kita jarang ngeliat para petinggi/pejabat ngelakuin hal kayak gini, jadi ketika kita liat ada pejabat yang peduli sama rakyat waw amazing nih orang beda banget dari yang lain, padahal ya itu memang tugas seorang wakil rakyat.
ya mungkin kiita tuh udah terbiasa dengan image wakil rakyat tuh ga peduli sama rakyat mereka cuma mau uang sama jabatan",35,False,False,,1,6507513098583261185,azyzii_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1d04eb2196ba2dbd4d3b16ccd7dd06d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54077505&x-expires=1765274400&x-signature=F9%2FMcfTW9ZdxwJctIBMElnqLYVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764921960,2025-12-05T08:06:00.000Z,awas panas,311,False,False,,5,6990556626810455066,demug234,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5dab33faae878bd1d3baa759cced20bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8dce0ae2&x-expires=1765274400&x-signature=Zj19xfxUkaV80Tff0EYnQRxmt3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765069358,2025-12-07T01:02:38.000Z,gibran sebagai wapres aja g nunjuk nunjuk,7,False,False,,1,7022905445007098907,okegasomkegas,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4ff74e372fa91bacb5e36e51f6486eaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22a31dd7&x-expires=1765274400&x-signature=zDuSAg5%2BRBuak9U3vsmPlLGIT5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764926503,2025-12-05T09:21:43.000Z,Orang” sibuk pada turun ke lokasi untuk memberi bantuan tp netizen sibuk cari kesalahan orang yang lagi ngebantu,66,False,False,,0,6985190345366209538,margariayu,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3e30921d526361fa2997f9a2d3544817~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d851e2b9&x-expires=1765274400&x-signature=9EiIXWrKU%2BDY7ULv4Et5LTKzmPQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764934614,2025-12-05T11:36:54.000Z,"giliran dia kerja gini dibilang bare minimum, anis ngomong sama lukisan dibilang keren 🤾🏻‍♀️",13,False,False,,0,6975147797952218113,latteyeayy,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/188509f88c2cc4bb4d2449a34ee821c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cdb6ef56&x-expires=1765274400&x-signature=BkH%2Bvgk4uJ65rA9jzJJMKf1CEKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765081207,2025-12-07T04:20:07.000Z,"Tpi aku seneng liat beliau, sabar dan ttp kerja walaupun dihujat , sehat2 pak 🙏🏻",10,False,False,,0,6955371401470280706,putraputri____,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5dc3e830bcc1a8f9e7fe946273c4987a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc13ae53&x-expires=1765274400&x-signature=xfGXWHKKDer%2FuHi%2FKAnCaSyUGDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764940791,2025-12-05T13:19:51.000Z,"ini emang yg harus di lakuin pejabat, tapi ga semua pejabat bisa🙏.",19,False,False,,0,6896375301069243394,izaqueenaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/af2e4f8e50cb498b229f824d679d8d3b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8879fc7&x-expires=1765274400&x-signature=CsvPYk3V8GIn8CbJuZX4%2BezL7mg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764949311,2025-12-05T15:41:51.000Z,performative final boss,9,False,False,,1,7443245574604571666,docctober,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/468dfbf7802730308d8d3b2d017b87d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=febb7a91&x-expires=1765274400&x-signature=sbDXTqclj27srlkmOpaueXN0sqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764939918,2025-12-05T13:05:18.000Z,Taktik untuk panen suara tahun 2029,164,False,False,,554,7240380345081398277,creaophagous,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a3ef35ba192ca492c9ec0a87ea294752~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5f0f26e&x-expires=1765274400&x-signature=SAnpKLJQrFqROiPMsK7OvpUiqog%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764940251,2025-12-05T13:10:51.000Z,tulus bgt ya mas Gibran dia mau turun kelapangan 😭 Guys disini ada yang mau gabung Freelance jadi Admin Beauty Skincare Centella engga?Lumayan WFH benefitnya,6,False,False,,2,6914958358210921474,username6252628291,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6deb1e1280194b01c2f4743c5f7c8925~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bb47d65&x-expires=1765274400&x-signature=5%2FJe0y5wVpatyqoHqC3twcPqwZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1765011602,2025-12-06T09:00:02.000Z,"semua capek gays, semua lelahhh, semua juga pusing please stop menghujat sana sini, saling merangkul di saat kondisi seperti ini, jika tidak bisa bantu donasi please bantu doa",6,False,False,,0,7265653541158634501,syakila_615,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c35af5c0f63771ebebb36cc1db0296e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b183b05&x-expires=1765274400&x-signature=8uqYSs3jsVpzbxEsUvGnEt1e7Xo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764986461,2025-12-06T02:01:01.000Z,"saya memang tidak memilih beliau sebagai wakil pemimpin rakyat, tapi tolong biarkan ia menjalani tugasnya sebagai wakil pemimpin rakyat sebagai mana mestinya. Memang banyak sekali pemerintah yang sangat amat jauh pekerjaannya yg jauh dari kata baik, udah cape banget lah sama kinerja pemerintah yang makin buruk.
Tapi ia mencoba semampunya untuk menjalani tugasnya dengan baik.
Ya Tuhan lekas membaik negeriku, sehat semuanya!",11,False,False,,0,6789598286057735169,_am3rican0addctd_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e5ebd53ca460c97b61f9cc2ca5c37f4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07f373bf&x-expires=1765274400&x-signature=3KIJHVV42u2zuhCfZWwgfVHTeX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764953085,2025-12-05T16:44:45.000Z,Yang saya salut dari Gibran itu dia tak pernah pakai emblem (Bros) dipakaiannya yg menandakan dia wakil presiden dan stylenya sangat sederhana banget tidak mnandakan seorang wakil presiden. the real berkerja sepenuh hati untuk rakyat good job mas . smoga sehat selalu 🙏🏼,11,False,False,,0,6846016125203383297,blendrangpedes28,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c63fb1f2cb1423f2446b4021f8a175f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=582b8b32&x-expires=1765274400&x-signature=r7aO6rmO0AiXB1DW5sfWax36pHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,https://www.tiktok.com/@antaranews/video/7580280925297184007,1764933823,2025-12-05T11:23:43.000Z,"itu dicatat krn banyak keluhan yg masuk pastinya kan, gak mungkin dia bkln inget satu² semua keluhan org² klo sebanyak itu. makanya dia memilih sambil dicatat, dan itu bagus tau. jgn cmn bisanya menghujat aja, kalian jg klo jd dia beliau blm tentu bkln bisa inget sebanyak itu kn klo enggak di catat",91,False,False,,2,6603229329925373953,itsmond_,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2b23c40b0020d3037193be5025217f5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73f4cc44&x-expires=1765274400&x-signature=gBuBUhnBJgdQ8lhvjWrv%2BHvjHqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
